state_fips,state_abbr,state,year,aqi_median,aqi_days
55,WI,Wisconsin,2016,37.851851851851855,282.9259259259259
56,WY,Wyoming,2016,37.833333333333336,329.3888888888889
01,AL,Alabama,2017,42.888888888888886,286.44444444444446
02,AK,Alaska,2017,25.428571428571427,285.14285714285717
04,AZ,Arizona,2017,45.30769230769231,362.0
05,AR,Arkansas,2017,44.09090909090909,274.72727272727275
06,CA,California,2017,52.56603773584906,357.3207547169811
08,CO,Colorado,2017,37.4375,292.84375
09,CT,Connecticut,2017,40.625,322.625
00,NA,Country Of Mexico,2017,52.0,285.0
10,DE,Delaware,2017,45.333333333333336,363.6666666666667
11,DC,District Of Columbia,2017,56.0,365.0
12,FL,Florida,2017,41.41025641025641,353.5128205128205
13,GA,Georgia,2017,43.25806451612903,274.6774193548387
15,HI,Hawaii,2017,33.25,363.25
16,ID,Idaho,2017,35.8,334.15
17,IL,Illinois,2017,44.17391304347826,334.39130434782606
18,IN,Indiana,2017,42.473684210526315,293.36842105263156
19,IA,Iowa,2017,43.05555555555556,271.22222222222223
20,KS,Kansas,2017,34.81818181818182,329.45454545454544
21,KY,Kentucky,2017,43.32142857142857,304.42857142857144
22,LA,Louisiana,2017,41.0,328.77272727272725
23,ME,Maine,2017,36.36363636363637,323.27272727272725
24,MD,Maryland,2017,44.125,325.9375
25,MA,Massachusetts,2017,40.30769230769231,361.7692307692308
26,MI,Michigan,2017,39.357142857142854,296.9642857142857
27,MN,Minnesota,2017,35.6,338.65
28,MS,Mississippi,2017,40.09090909090909,294.09090909090907
29,MO,Missouri,2017,42.76190476190476,303.23809523809524
30,MT,Montana,2017,35.578947368421055,306.36842105263156
31,NE,Nebraska,2017,34.55555555555556,237.77777777777777
32,NV,Nevada,2017,39.55555555555556,358.6666666666667
33,NH,New Hampshire,2017,37.142857142857146,355.2857142857143
34,NJ,New Jersey,2017,42.9375,349.3125
35,NM,New Mexico,2017,33.6875,285.25
36,NY,New York,2017,37.275862068965516,350.9655172413793
37,NC,North Carolina,2017,41.94444444444444,310.8888888888889
38,ND,North Dakota,2017,35.0,357.27272727272725
39,OH,Ohio,2017,40.51282051282051,315.1025641025641
40,OK,Oklahoma,2017,39.25925925925926,302.962962962963
41,OR,Oregon,2017,35.08695652173913,343.60869565217394
42,PA,Pennsylvania,2017,46.16216216216216,361.3783783783784
00,NA,Puerto Rico,2017,28.636363636363637,159.8181818181818
44,RI,Rhode Island,2017,37.333333333333336,358.6666666666667
45,SC,South Carolina,2017,38.36842105263158,305.6842105263158
46,SD,South Dakota,2017,35.1,339.5
47,TN,Tennessee,2017,41.91304347826087,302.5652173913044
48,TX,Texas,2017,41.595238095238095,343.6904761904762
49,UT,Utah,2017,45.714285714285715,336.92857142857144
50,VT,Vermont,2017,32.0,303.0
00,NA,Virgin Islands,2017,26.5,46.5
51,VA,Virginia,2017,33.515151515151516,262.1515151515151
53,WA,Washington,2017,32.93333333333333,346.0
54,WV,West Virginia,2017,39.285714285714285,289.57142857142856
55,WI,Wisconsin,2017,38.74074074074074,308.51851851851853
56,WY,Wyoming,2017,39.05882352941177,327.05882352941177
01,AL,Alabama,2018,41.411764705882355,294.5882352941176
02,AK,Alaska,2018,25.875,281.625
04,AZ,Arizona,2018,44.46153846153846,364.0769230769231
05,AR,Arkansas,2018,42.833333333333336,260.0
06,CA,California,2018,52.56603773584906,359.20754716981133
08,CO,Colorado,2018,40.27272727272727,293.969696969697
09,CT,Connecticut,2018,39.875,319.0
00,NA,Country Of Mexico,2018,57.0,257.0
10,DE,Delaware,2018,44.0,365.0
11,DC,District Of Columbia,2018,52.0,365.0
12,FL,Florida,2018,39.35897435897436,352.94871794871796
13,GA,Georgia,2018,40.62068965517241,285.3448275862069
15,HI,Hawaii,2018,32.25,361.5
16,ID,Idaho,2018,33.7,342.5
17,IL,Illinois,2018,44.869565217391305,350.2173913043478
18,IN,Indiana,2018,40.567567567567565,335.1621621621622
19,IA,Iowa,2018,45.0,288.3125
20,KS,Kansas,2018,35.72727272727273,338.90909090909093
21,KY,Kentucky,2018,41.74074074074074,307.9259259259259
22,LA,Louisiana,2018,39.90909090909091,329.95454545454544
23,ME,Maine,2018,37.2,332.0
24,MD,Maryland,2018,42.9375,324.375
25,MA,Massachusetts,2018,40.15384615384615,363.0769230769231
26,MI,Michigan,2018,38.357142857142854,291.7142857142857
27,MN,Minnesota,2018,37.095238095238095,329.6666666666667
28,MS,Mississippi,2018,42.54545454545455,308.45454545454544
29,MO,Missouri,2018,41.23809523809524,294.76190476190476
30,MT,Montana,2018,33.94736842105263,309.10526315789474
31,NE,Nebraska,2018,33.0,239.33333333333334
32,NV,Nevada,2018,38.44444444444444,357.44444444444446
33,NH,New Hampshire,2018,38.0,318.14285714285717
34,NJ,New Jersey,2018,42.9375,344.0625
35,NM,New Mexico,2018,35.6875,285.625
36,NY,New York,2018,37.0,349.9642857142857
37,NC,North Carolina,2018,40.861111111111114,294.47222222222223
38,ND,North Dakota,2018,37.4,359.6
39,OH,Ohio,2018,40.125,309.525
40,OK,Oklahoma,2018,41.52,314.52
41,OR,Oregon,2018,36.56521739130435,342.5217391304348
42,PA,Pennsylvania,2018,41.794871794871796,349.2564102564103
00,NA,Puerto Rico,2018,31.714285714285715,208.71428571428572
44,RI,Rhode Island,2018,39.333333333333336,360.0
45,SC,South Carolina,2018,37.72222222222222,284.1111111111111
46,SD,South Dakota,2018,35.8,339.2
47,TN,Tennessee,2018,40.52173913043478,334.0
48,TX,Texas,2018,40.904761904761905,346.2142857142857
49,UT,Utah,2018,45.8,347.8
50,VT,Vermont,2018,32.0,303.0
00,NA,Virgin Islands,2018,32.333333333333336,69.0
51,VA,Virginia,2018,32.71875,262.8125
53,WA,Washington,2018,31.666666666666668,355.6
54,WV,West Virginia,2018,37.285714285714285,279.85714285714283
55,WI,Wisconsin,2018,41.629629629629626,312.25925925925924
56,WY,Wyoming,2018,39.77777777777778,329.6666666666667
01,AL,Alabama,2019,43.470588235294116,290.2352941176471
02,AK,Alaska,2019,23.11111111111111,275.44444444444446
04,AZ,Arizona,2019,43.07692307692308,363.61538461538464
05,AR,Arkansas,2019,43.76923076923077,237.53846153846155
06,CA,California,2019,46.716981132075475,359.6792452830189
08,CO,Colorado,2019,38.096774193548384,282.35483870967744
09,CT,Connecticut,2019,41.125,325.125
00,NA,Country Of Mexico,2019,57.5,195.0
10,DE,Delaware,2019,45.0,365.0
11,DC,District Of Columbia,2019,49.0,365.0
12,FL,Florida,2019,40.0,350.0769230769231
13,GA,Georgia,2019,44.55172413793103,293.48275862068965
15,HI,Hawaii,2019,21.25,363.75
16,ID,Idaho,2019,30.55,345.55
17,IL,Illinois,2019,45.17391304347826,336.7826086956522
18,IN,Indiana,2019,40.83783783783784,334.2972972972973
19,IA,Iowa,2019,40.4375,288.125
20,KS,Kansas,2019,34.27272727272727,335.72727272727275
21,KY,Kentucky,2019,42.629629629629626,302.6666666666667
22,LA,Louisiana,2019,40.68181818181818,328.59090909090907
23,ME,Maine,2019,35.6,332.0
24,MD,Maryland,2019,42.5625,324.375
25,MA,Massachusetts,2019,40.76923076923077,362.61538461538464
26,MI,Michigan,2019,37.107142857142854,290.5
27,MN,Minnesota,2019,33.19047619047619,330.14285714285717
28,MS,Mississippi,2019,43.7,337.8
29,MO,Missouri,2019,40.76190476190476,294.3809523809524
30,MT,Montana,2019,30.736842105263158,304.7894736842105
31,NE,Nebraska,2019,29.444444444444443,237.88888888888889
32,NV,Nevada,2019,35.44444444444444,361.3333333333333
33,NH,New Hampshire,2019,36.285714285714285,330.0
34,NJ,New Jersey,2019,43.5,344.625
35,NM,New Mexico,2019,33.3125,283.0625
36,NY,New York,2019,37.10344827586207,334.82758620689657
37,NC,North Carolina,2019,42.083333333333336,298.5833333333333
38,ND,North Dakota,2019,34.9,364.4
39,OH,Ohio,2019,40.5,309.9
40,OK,Oklahoma,2019,39.45454545454545,298.3636363636364
41,OR,Oregon,2019,33.083333333333336,345.5
42,PA,Pennsylvania,2019,42.05,351.875
00,NA,Puerto Rico,2019,26.9,240.9
44,RI,Rhode Island,2019,39.333333333333336,356.0
45,SC,South Carolina,2019,38.22222222222222,236.44444444444446
46,SD,South Dakota,2019,33.5,338.6
47,TN,Tennessee,2019,41.21739130434783,338.0
48,TX,Texas,2019,42.21951219512195,352.1951219512195
49,UT,Utah,2019,43.93333333333333,339.53333333333336
50,VT,Vermont,2019,31.75,299.75
00,NA,Virgin Islands,2019,28.333333333333332,142.0
51,VA,Virginia,2019,34.46875,263.71875
53,WA,Washington,2019,31.032258064516128,353.48387096774195
54,WV,West Virginia,2019,38.785714285714285,263.2857142857143
55,WI,Wisconsin,2019,38.55555555555556,298.44444444444446
56,WY,Wyoming,2019,38.94444444444444,343.8888888888889
01,AL,Alabama,2020,39.6,288.93333333333334
02,AK,Alaska,2020,18.77777777777778,259.1111111111111
04,AZ,Arizona,2020,48.53846153846154,362.0769230769231
05,AR,Arkansas,2020,39.18181818181818,251.63636363636363
06,CA,California,2020,51.84905660377358,363.3018867924528
08,CO,Colorado,2020,38.25806451612903,286.2258064516129
09,CT,Connecticut,2020,41.0,324.375
00,NA,Country Of Mexico,2020,78.0,119.0
10,DE,Delaware,2020,42.333333333333336,364.6666666666667
11,DC,District Of Columbia,2020,44.0,366.0
12,FL,Florida,2020,40.58974358974359,352.20512820512823
13,GA,Georgia,2020,39.06896551724138,291.62068965517244
15,HI,Hawaii,2020,21.75,361.5
16,ID,Idaho,2020,32.15,342.3
17,IL,Illinois,2020,43.391304347826086,338.5652173913044
18,IN,Indiana,2020,40.23529411764706,331.20588235294116
19,IA,Iowa,2020,40.3125,286.625
20,KS,Kansas,2020,35.0,332.0
21,KY,Kentucky,2020,38.42307692307692,314.8076923076923
22,LA,Louisiana,2020,38.27272727272727,327.8181818181818
23,ME,Maine,2020,35.5,311.1
24,MD,Maryland,2020,38.0625,324.375
25,MA,Massachusetts,2020,40.30769230769231,364.0769230769231
26,MI,Michigan,2020,35.51851851851852,298.2962962962963
27,MN,Minnesota,2020,33.285714285714285,329.85714285714283
28,MS,Mississippi,2020,42.9,335.7
29,MO,Missouri,2020,37.904761904761905,292.6666666666667
30,MT,Montana,2020,29.57894736842105,304.94736842105266
31,NE,Nebraska,2020,30.22222222222222,280.8888888888889
32,NV,Nevada,2020,39.111111111111114,363.6666666666667
33,NH,New Hampshire,2020,37.57142857142857,343.14285714285717
34,NJ,New Jersey,2020,40.5,342.0
35,NM,New Mexico,2020,33.8125,285.25
36,NY,New York,2020,36.0,357.1111111111111
37,NC,North Carolina,2020,36.361111111111114,309.6111111111111
38,ND,North Dakota,2020,35.44444444444444,365.3333333333333
39,OH,Ohio,2020,37.825,306.65
40,OK,Oklahoma,2020,41.611111111111114,335.5
41,OR,Oregon,2020,33.69565217391305,360.8695652173913
42,PA,Pennsylvania,2020,40.425,357.0
00,NA,Puerto Rico,2020,20.636363636363637,211.63636363636363
44,RI,Rhode Island,2020,38.0,363.3333333333333
45,SC,South Carolina,2020,37.5,319.2857142857143
46,SD,South Dakota,2020,35.4,364.5
47,TN,Tennessee,2020,37.08695652173913,337.7826086956522
48,TX,Texas,2020,39.6,352.26666666666665
49,UT,Utah,2020,42.86666666666667,347.26666666666665
50,VT,Vermont,2020,31.75,302.75
00,NA,Virgin Islands,2020,25.666666666666668,81.66666666666667
51,VA,Virginia,2020,31.29032258064516,273.64516129032256
53,WA,Washington,2020,29.580645161290324,345.3225806451613
54,WV,West Virginia,2020,35.357142857142854,264.14285714285717
55,WI,Wisconsin,2020,38.77777777777778,298.9259259259259
56,WY,Wyoming,2020,35.94444444444444,339.8888888888889
01,AL,Alabama,2021,40.53333333333333,294.8
02,AK,Alaska,2021,20.625,269.625
04,AZ,Arizona,2021,50.38461538461539,361.15384615384613
05,AR,Arkansas,2021,42.63636363636363,250.36363636363637
06,CA,California,2021,51.264150943396224,358.92452830188677
08,CO,Colorado,2021,39.70967741935484,294.258064516129
09,CT,Connecticut,2021,40.375,323.625
00,NA,Country Of Mexico,2021,51.5,235.0
10,DE,Delaware,2021,43.333333333333336,363.3333333333333
11,DC,District Of Columbia,2021,51.0,365.0
12,FL,Florida,2021,40.921052631578945,361.9736842105263
13,GA,Georgia,2021,42.6551724137931,298.9655172413793
15,HI,Hawaii,2021,23.25,364.25
16,ID,Idaho,2021,36.68421052631579,348.36842105263156
17,IL,Illinois,2021,45.95652173913044,343.17391304347825
18,IN,Indiana,2021,41.57575757575758,340.6060606060606
19,IA,Iowa,2021,44.0,286.0
20,KS,Kansas,2021,39.54545454545455,335.8181818181818
21,KY,Kentucky,2021,41.46153846153846,320.5769230769231
22,LA,Louisiana,2021,39.31818181818182,323.09090909090907
23,ME,Maine,2021,34.9,322.8
24,MD,Maryland,2021,41.25,324.75
25,MA,Massachusetts,2021,40.0,362.84615384615387
26,MI,Michigan,2021,40.074074074074076,305.2962962962963
27,MN,Minnesota,2021,37.0,327.6666666666667
28,MS,Mississippi,2021,42.5,337.6
29,MO,Missouri,2021,39.95238095238095,293.57142857142856
30,MT,Montana,2021,34.473684210526315,308.4736842105263
31,NE,Nebraska,2021,34.3,278.5
32,NV,Nevada,2021,41.44444444444444,354.0
33,NH,New Hampshire,2021,37.42857142857143,342.57142857142856
34,NJ,New Jersey,2021,42.375,345.9375
35,NM,New Mexico,2021,35.125,283.75
36,NY,New York,2021,37.629629629629626,360.22222222222223
37,NC,North Carolina,2021,40.25,308.19444444444446
38,ND,North Dakota,2021,38.44444444444444,363.1111111111111
39,OH,Ohio,2021,40.51282051282051,306.38461538461536
40,OK,Oklahoma,2021,44.8,321.05
41,OR,Oregon,2021,34.130434782608695,361.30434782608694
42,PA,Pennsylvania,2021,43.6,343.2
00,NA,Puerto Rico,2021,25.3,173.0
44,RI,Rhode Island,2021,38.333333333333336,360.3333333333333
45,SC,South Carolina,2021,41.214285714285715,325.57142857142856
46,SD,South Dakota,2021,35.4,351.6
47,TN,Tennessee,2021,40.26086956521739,338.30434782608694
48,TX,Texas,2021,40.55555555555556,357.55555555555554
49,UT,Utah,2021,43.86666666666667,348.2
50,VT,Vermont,2021,32.0,303.25
00,NA,Virgin Islands,2021,25.0,82.0
51,VA,Virginia,2021,33.21875,276.375
53,WA,Washington,2021,31.129032258064516,348.5483870967742
54,WV,West Virginia,2021,37.642857142857146,285.42857142857144
55,WI,Wisconsin,2021,41.41379310344828,296.0689655172414
56,WY,Wyoming,2021,35.55555555555556,350.6111111111111
01,AL,Alabama,2022,40.733333333333334,301.73333333333335
02,AK,Alaska,2022,20.25,261.5
04,AZ,Arizona,2022,43.61538461538461,363.0769230769231
05,AR,Arkansas,2022,42.09090909090909,249.72727272727272
06,CA,California,2022,49.26923076923077,361.7307692307692
08,CO,Colorado,2022,39.225806451612904,300.741935483871
09,CT,Connecticut,2022,40.5,325.0
00,NA,Country Of Mexico,2022,58.5,319.0
10,DE,Delaware,2022,44.333333333333336,364.6666666666667
11,DC,District Of Columbia,2022,49.0,365.0
12,FL,Florida,2022,41.1578947368421,351.6578947368421
13,GA,Georgia,2022,42.37931034482759,304.37931034482756
15,HI,Hawaii,2022,24.0,295.25
16,ID,Idaho,2022,34.36842105263158,348.36842105263156
17,IL,Illinois,2022,44.21739130434783,339.30434782608694
18,IN,Indiana,2022,40.63636363636363,338.06060606060606
19,IA,Iowa,2022,40.75,286.4375
20,KS,Kansas,2022,38.72727272727273,339.8181818181818
21,KY,Kentucky,2022,41.88461538461539,314.2307692307692
22,LA,Louisiana,2022,41.22727272727273,327.09090909090907
23,ME,Maine,2022,33.90909090909091,305.27272727272725
24,MD,Maryland,2022,41.0,324.0625
25,MA,Massachusetts,2022,40.53846153846154,363.7692307692308
26,MI,Michigan,2022,39.148148148148145,301.18518518518516
27,MN,Minnesota,2022,33.714285714285715,319.6190476190476
28,MS,Mississippi,2022,43.9,337.3
29,MO,Missouri,2022,41.285714285714285,294.14285714285717
30,MT,Montana,2022,30.75,310.0
31,NE,Nebraska,2022,26.8,303.9
32,NV,Nevada,2022,40.111111111111114,358.1111111111111
33,NH,New Hampshire,2022,37.142857142857146,341.2857142857143
34,NJ,New Jersey,2022,41.75,341.9375
35,NM,New Mexico,2022,33.75,283.5
36,NY,New York,2022,37.333333333333336,358.5925925925926
37,NC,North Carolina,2022,40.31428571428572,313.6857142857143
38,ND,North Dakota,2022,38.111111111111114,359.6666666666667
39,OH,Ohio,2022,40.0,294.56410256410254
40,OK,Oklahoma,2022,44.714285714285715,308.3809523809524
41,OR,Oregon,2022,33.56521739130435,333.7826086956522
42,PA,Pennsylvania,2022,43.275,329.6
00,NA,Puerto Rico,2022,23.125,229.375
44,RI,Rhode Island,2022,36.666666666666664,359.6666666666667
45,SC,South Carolina,2022,41.714285714285715,321.64285714285717
46,SD,South Dakota,2022,34.4,362.5
47,TN,Tennessee,2022,40.04347826086956,335.1304347826087
48,TX,Texas,2022,41.8,352.9555555555556
49,UT,Utah,2022,43.53333333333333,338.3333333333333
50,VT,Vermont,2022,32.0,291.5
00,NA,Virgin Islands,2022,24.0,73.0
51,VA,Virginia,2022,33.74193548387097,284.5806451612903
53,WA,Washington,2022,31.967741935483872,347.1290322580645
54,WV,West Virginia,2022,36.5,270.5
55,WI,Wisconsin,2022,39.172413793103445,300.0689655172414
56,WY,Wyoming,2022,36.388888888888886,362.6666666666667
01,AL,Alabama,2023,44.4,320.8666666666667
02,AK,Alaska,2023,19.75,270.375
04,AZ,Arizona,2023,43.84615384615385,363.3076923076923
05,AR,Arkansas,2023,43.90909090909091,239.36363636363637
06,CA,California,2023,47.63461538461539,361.5192307692308
08,CO,Colorado,2023,41.46666666666667,313.53333333333336
09,CT,Connecticut,2023,41.625,325.25
00,NA,Country Of Mexico,2023,53.0,364.0
10,DE,Delaware,2023,48.0,359.3333333333333
11,DC,District Of Columbia,2023,50.0,365.0
12,FL,Florida,2023,41.94736842105263,358.2894736842105
13,GA,Georgia,2023,45.62068965517241,309.3448275862069
15,HI,Hawaii,2023,24.666666666666668,359.0
16,ID,Idaho,2023,33.36842105263158,346.05263157894734
17,IL,Illinois,2023,47.65217391304348,343.7826086956522
18,IN,Indiana,2023,43.72727272727273,349.7878787878788
19,IA,Iowa,2023,46.75,279.25
20,KS,Kansas,2023,40.72727272727273,334.1818181818182
21,KY,Kentucky,2023,43.92,318.6
22,LA,Louisiana,2023,44.31818181818182,328.90909090909093
23,ME,Maine,2023,36.63636363636363,333.27272727272725
24,MD,Maryland,2023,42.4375,324.8125
25,MA,Massachusetts,2023,40.92307692307692,364.3076923076923
26,MI,Michigan,2023,42.25925925925926,304.25925925925924
27,MN,Minnesota,2023,41.38095238095238,332.6666666666667
28,MS,Mississippi,2023,48.1,337.4
29,MO,Missouri,2023,43.95238095238095,292.0
30,MT,Montana,2023,30.391304347826086,306.39130434782606
31,NE,Nebraska,2023,33.888888888888886,341.0
32,NV,Nevada,2023,40.44444444444444,360.55555555555554
33,NH,New Hampshire,2023,39.142857142857146,342.85714285714283
34,NJ,New Jersey,2023,43.733333333333334,352.6666666666667
35,NM,New Mexico,2023,33.6875,283.0625
36,NY,New York,2023,38.333333333333336,360.48148148148147
37,NC,North Carolina,2023,42.25714285714286,315.8857142857143
38,ND,North Dakota,2023,42.22222222222222,363.6666666666667
39,OH,Ohio,2023,43.78378378378378,309.02702702702703
40,OK,Oklahoma,2023,47.095238095238095,313.3333333333333
41,OR,Oregon,2023,35.38095238095238,361.0952380952381
42,PA,Pennsylvania,2023,43.71052631578947,333.94736842105266
00,NA,Puerto Rico,2023,26.5,197.5
44,RI,Rhode Island,2023,42.0,359.0
45,SC,South Carolina,2023,44.285714285714285,320.64285714285717
46,SD,South Dakota,2023,39.1,364.0
47,TN,Tennessee,2023,42.56521739130435,334.4347826086956
48,TX,Texas,2023,41.82222222222222,350.8222222222222
49,UT,Utah,2023,42.1875,326.8125
50,VT,Vermont,2023,33.0,301.75
00,NA,Virgin Islands,2023,22.0,116.0
51,VA,Virginia,2023,37.166666666666664,291.6333333333333
53,WA,Washington,2023,31.903225806451612,344.61290322580646
54,WV,West Virginia,2023,39.46153846153846,280.53846153846155
55,WI,Wisconsin,2023,43.96551724137931,301.7586206896552
56,WY,Wyoming,2023,36.55555555555556,363.1111111111111
